Estado_final_de_caso,Nom_upgd,Pais_ocurrencia,Departamento_ocurrencia,Municipio_ocurrencia,idx
4,CORPORACION IPS COSTA ATLANTICA IPS FUNDACION,COLOMBIA,MAGDALENA,EL RETEN,CORPORACION IPS COSTA ATLANTICA IPS FUNDACION_MAGDALENA_EL RETEN
4,HOSPITAL UNIVERSITARIO DE SINCELEJO ESE,COLOMBIA,SUCRE,COROZAL,HOSPITAL UNIVERSITARIO DE SINCELEJO ESE_SUCRE_COROZAL
4,CLINICA VERSALLES,COLOMBIA,CALDAS,LA DORADA,CLINICA VERSALLES_CALDAS_LA DORADA
4,ESE HOSPITAL MANUEL ELKIN PATARROYO,COLOMBIA,ANTIOQUIA,BOLIVAR,ESE HOSPITAL MANUEL ELKIN PATARROYO_ANTIOQUIA_BOLIVAR
4,IPS EL CARMEN,COLOMBIA,CESAR,CURUMANI,IPS EL CARMEN_CESAR_CURUMANI
3,LABORATORIO DEPARTAMENTAL DE SALUD PÙBLICA,COLOMBIA,GUAJIRA,RIOHACHA,LABORATORIO DEPARTAMENTAL DE SALUD PÙBLICA_GUAJIRA_RIOHACHA
4,COOPERATIVA ANTIOQUEÑA DE SALUD COOPSANA,COLOMBIA,ANTIOQUIA,MEDELLIN,COOPERATIVA ANTIOQUEÑA DE SALUD COOPSANA_ANTIOQUIA_MEDELLIN
4,CLINICA HIGEA,COLOMBIA,BOLIVAR,ARJONA,CLINICA HIGEA_BOLIVAR_ARJONA
4,IPS UNIVERSITARIA SEDE CAMINO METROPOLITANO,COLOMBIA,ATLANTICO,CAMPO DE LA CRUZ,IPS UNIVERSITARIA SEDE CAMINO METROPOLITANO_ATLANTICO_CAMPO DE LA CRUZ
4,EMPRESA SOCIAL DEL ESTADO JORGE GONZÁLEZ OLMOS,COLOMBIA,BOYACA,PAEZ,EMPRESA SOCIAL DEL ESTADO JORGE GONZÁLEZ OLMOS_BOYACA_PAEZ
4,COMFANDI IPS TORRES,COLOMBIA,VALLE,CALI,COMFANDI IPS TORRES_VALLE_CALI
4,SERVICIO DE SALUD CANTAGALLO-ECOPETROL SA,COLOMBIA,BOLIVAR,CANTAGALLO,SERVICIO DE SALUD CANTAGALLO-ECOPETROL SA_BOLIVAR_CANTAGALLO
4,UBA COOMEVA DEL SINU LTDA - CERETE,COLOMBIA,BOLIVAR,CARTAGENA,UBA COOMEVA DEL SINU LTDA - CERETE_BOLIVAR_CARTAGENA
4,ESE HOSPITAL DEPARTAMENTAL DE SABANALARGA,COLOMBIA,ATLANTICO,SABANALARGA,ESE HOSPITAL DEPARTAMENTAL DE SABANALARGA_ATLANTICO_SABANALARGA
4,HOSPITAL INFANTIL NAPOLEON FRANCO PAREJA,COLOMBIA,BOLIVAR,SAN JACINTO,HOSPITAL INFANTIL NAPOLEON FRANCO PAREJA_BOLIVAR_SAN JACINTO
4,CLINICA HIGEA,COLOMBIA,BOLIVAR,SANTA CATALINA,CLINICA HIGEA_BOLIVAR_SANTA CATALINA
4,CLINICA GENERAL DEL NORTE,COLOMBIA,CESAR,AGUACHICA,CLINICA GENERAL DEL NORTE_CESAR_AGUACHICA
3,ESE HOSPITAL MARÍA AUXILIADORA,COLOMBIA,ANTIOQUIA,CHIGORODO,ESE HOSPITAL MARÍA AUXILIADORA_ANTIOQUIA_CHIGORODO
4,ESE HOSPITAL DE PALMAR DE VARELA,COLOMBIA,ATLANTICO,SANTO TOMAS,ESE HOSPITAL DE PALMAR DE VARELA_ATLANTICO_SANTO TOMAS
3,FUNDACION CLINICA SHAIO,COLOMBIA,CUNDINAMARCA,ANAPOIMA,FUNDACION CLINICA SHAIO_CUNDINAMARCA_ANAPOIMA
4,UCI ADULTOS LAS MERCEDES DE COROZAL,COLOMBIA,SUCRE,SINCE,UCI ADULTOS LAS MERCEDES DE COROZAL_SUCRE_SINCE
3,UCI ADULTOS LAS MERCEDES DE COROZAL,COLOMBIA,CORDOBA,SAHAGUN,UCI ADULTOS LAS MERCEDES DE COROZAL_CORDOBA_SAHAGUN
4,CLINICA COLSANITAS SA,COLOMBIA,ANTIOQUIA,BELLO,CLINICA COLSANITAS SA_ANTIOQUIA_BELLO
4,COOPERATIVA ANTIOQUEÑA DE SALUD COOPSANA,COLOMBIA,CORDOBA,PLANETA RICA,COOPERATIVA ANTIOQUEÑA DE SALUD COOPSANA_CORDOBA_PLANETA RICA
4,SINERGIA SALUD ATENCION BASICA ENVIGADO,COLOMBIA,ANTIOQUIA,SABANETA,SINERGIA SALUD ATENCION BASICA ENVIGADO_ANTIOQUIA_SABANETA
3,ESE HOSPITAL FRONTERIZO LA DORADA,COLOMBIA,PUTUMAYO,SAN MIGUEL (LA DORADA),ESE HOSPITAL FRONTERIZO LA DORADA_PUTUMAYO_SAN MIGUEL (LA DORADA)
4,ESE HOSPITAL DE MALAMBO,COLOMBIA,ATLANTICO,MALAMBO,ESE HOSPITAL DE MALAMBO_ATLANTICO_MALAMBO
4,CLINICA VALLEDUPAR SA,COLOMBIA,CESAR,VALLEDUPAR,CLINICA VALLEDUPAR SA_CESAR_VALLEDUPAR
3,INVERSIONES MEDICAS DE ANTIOQUIA SA CLINICA LAS,COLOMBIA,CORDOBA,PLANETA RICA,INVERSIONES MEDICAS DE ANTIOQUIA SA CLINICA LAS_CORDOBA_PLANETA RICA
3,HOSPITAL PABLO TOBON URIBE,COLOMBIA,ANTIOQUIA,SABANETA,HOSPITAL PABLO TOBON URIBE_ANTIOQUIA_SABANETA
4,COMUNIDAD DE HERMANAS DOMINICAS DE LA PRESENTACION,COLOMBIA,ANTIOQUIA,MEDELLIN,COMUNIDAD DE HERMANAS DOMINICAS DE LA PRESENTACION_ANTIOQUIA_MEDELLIN
4,PROMOTORA MEDICA Y ODONTOLIGICA DE ANTIOQUIA,COLOMBIA,SUCRE,SAN ONOFRE,PROMOTORA MEDICA Y ODONTOLIGICA DE ANTIOQUIA_SUCRE_SAN ONOFRE
4,HOSPITAL PABLO TOBON URIBE,COLOMBIA,ANTIOQUIA,MARINILLA,HOSPITAL PABLO TOBON URIBE_ANTIOQUIA_MARINILLA
3,ESE HOSPITAL MARÍA AUXILIADORA,COLOMBIA,MAGDALENA,SANTA MARTHA,ESE HOSPITAL MARÍA AUXILIADORA_MAGDALENA_SANTA MARTHA
4,SINERGIA SALUD UNIDAD BASICA FORD,COLOMBIA,SUCRE,SINCELEJO,SINERGIA SALUD UNIDAD BASICA FORD_SUCRE_SINCELEJO
3,DIAGNOSTICO Y ASISTENCIA MEDICA SA IPS DE SALUD,COLOMBIA,ANTIOQUIA,ENVIGADO,DIAGNOSTICO Y ASISTENCIA MEDICA SA IPS DE SALUD_ANTIOQUIA_ENVIGADO
4,CAJA DE COMPENSACION FAMILIAR DE ANTIOQUIA COMFAMA,COLOMBIA,ANTIOQUIA,MEDELLIN,CAJA DE COMPENSACION FAMILIAR DE ANTIOQUIA COMFAMA_ANTIOQUIA_MEDELLIN
3,ESE HOSPITAL SAN JERONIMO DE MONTERIA,COLOMBIA,CORDOBA,MONTERIA,ESE HOSPITAL SAN JERONIMO DE MONTERIA_CORDOBA_MONTERIA
4,CLINICA MEDELLIN SA OCCIDENTE,COLOMBIA,ANTIOQUIA,MEDELLIN,CLINICA MEDELLIN SA OCCIDENTE_ANTIOQUIA_MEDELLIN
4,ESE HOSPITAL DIVINO SALVADOR DE SOPO,COLOMBIA,CUNDINAMARCA,AGUA DE DIOS,ESE HOSPITAL DIVINO SALVADOR DE SOPO_CUNDINAMARCA_AGUA DE DIOS
3,ESE HOSPITAL UNIVERSITARIO DE LA SAMARITANA,COLOMBIA,CUNDINAMARCA,RICAURTE,ESE HOSPITAL UNIVERSITARIO DE LA SAMARITANA_CUNDINAMARCA_RICAURTE
4,SANATORIO DE AGUA DE DIOS ESE,COLOMBIA,CUNDINAMARCA,AGUA DE DIOS,SANATORIO DE AGUA DE DIOS ESE_CUNDINAMARCA_AGUA DE DIOS
3,H UNIVERSITARIO CLINICA SAN RAFAEL - SAN CRISTOBA,COLOMBIA,CUNDINAMARCA,AGUA DE DIOS,H UNIVERSITARIO CLINICA SAN RAFAEL - SAN CRISTOBA_CUNDINAMARCA_AGUA DE DIOS
4,HOSPITAL CARLOS CARMONA MONTOYA,COLOMBIA,ATLANTICO,BARRANQUILLA,HOSPITAL CARLOS CARMONA MONTOYA_ATLANTICO_BARRANQUILLA
4,CAJA DECOMPENSACION FAMILIAR DE CALDAS IPS SAN MA,COLOMBIA,CALDAS,VITERBO,CAJA DECOMPENSACION FAMILIAR DE CALDAS IPS SAN MA_CALDAS_VITERBO
4,HOSPITAL LOCAL DE VIJES,COLOMBIA,VALLE,VIJES,HOSPITAL LOCAL DE VIJES_VALLE_VIJES
4,COOMEVA EPS PUNTO DE ATENCION PUERTO BOLIVAR,COLOMBIA,BOLIVAR,CARTAGENA,COOMEVA EPS PUNTO DE ATENCION PUERTO BOLIVAR_BOLIVAR_CARTAGENA
4,ESPECIALISTAS ASOCIADOS SA,COLOMBIA,CORDOBA,CERETE,ESPECIALISTAS ASOCIADOS SA_CORDOBA_CERETE
4,IPS TOLUSALUD LTDA,COLOMBIA,CORDOBA,SAN ANTERO,IPS TOLUSALUD LTDA_CORDOBA_SAN ANTERO
4,ESE HOSPITAL SAN RAFAEL,COLOMBIA,ANTIOQUIA,BETANIA,ESE HOSPITAL SAN RAFAEL_ANTIOQUIA_BETANIA
3,ESE HOSPITAL PBRO LUIS FELIPE ARBELAEZ,COLOMBIA,GUAJIRA,RIOHACHA,ESE HOSPITAL PBRO LUIS FELIPE ARBELAEZ_GUAJIRA_RIOHACHA
4,ESE HOSPITAL PRESBITERO EMIGDIO PALACIO,COLOMBIA,SAN ANDRES,SAN ANDRES,ESE HOSPITAL PRESBITERO EMIGDIO PALACIO_SAN ANDRES_SAN ANDRES
3,CLINICA SAN JUAN DE DIOS LA CEJA,COLOMBIA,ANTIOQUIA,MEDELLIN,CLINICA SAN JUAN DE DIOS LA CEJA_ANTIOQUIA_MEDELLIN
4,CLINICA SAN JUAN DE DIOS LA CEJA,COLOMBIA,TOLIMA,LIBANO,CLINICA SAN JUAN DE DIOS LA CEJA_TOLIMA_LIBANO
3,ESTABLECIMIENTO DE SANIDAD MILITAR 3056,COLOMBIA,BOLIVAR,SAN JUAN NEPOMUCENO,ESTABLECIMIENTO DE SANIDAD MILITAR 3056_BOLIVAR_SAN JUAN NEPOMUCENO
4,BATALLON DE INFANTERIA N° 19 JOAQUIN PARIS,COLOMBIA,BOLIVAR,CARTAGENA,BATALLON DE INFANTERIA N° 19 JOAQUIN PARIS_BOLIVAR_CARTAGENA
4,POLICIA NACIONAL DEURA,COLOMBIA,BOLIVAR,CARTAGENA,POLICIA NACIONAL DEURA_BOLIVAR_CARTAGENA
3,ESE HOSPITAL NUESTRA SEÑORA DEL ROSARIO DE SUESCA,COLOMBIA,BOLIVAR,CARTAGENA,ESE HOSPITAL NUESTRA SEÑORA DEL ROSARIO DE SUESCA_BOLIVAR_CARTAGENA
4,CLINISANITAS CEDRO BOLIVAR - USAQUEN,COLOMBIA,GUAJIRA,RIOHACHA,CLINISANITAS CEDRO BOLIVAR - USAQUEN_GUAJIRA_RIOHACHA
4,UNION TEMPORAL UCI DE LA SABANA,COLOMBIA,ATLANTICO,SOLEDAD,UNION TEMPORAL UCI DE LA SABANA_ATLANTICO_SOLEDAD
4,EDWIN ARMANDO CALVO RAMOS,COLOMBIA,TOLIMA,GUAMO,EDWIN ARMANDO CALVO RAMOS_TOLIMA_GUAMO
4,CENTRO DE SALUD PUERTO REY,COLOMBIA,BOLIVAR,CARTAGENA,CENTRO DE SALUD PUERTO REY_BOLIVAR_CARTAGENA
4,COOMEVA IPS TURBACO,COLOMBIA,BOLIVAR,CARTAGENA,COOMEVA IPS TURBACO_BOLIVAR_CARTAGENA
3,COMFAMILIAR RISARALDA CLINICA COMFAMILIAR,COLOMBIA,BOLIVAR,CARTAGENA,COMFAMILIAR RISARALDA CLINICA COMFAMILIAR_BOLIVAR_CARTAGENA
4,OFICINA DE SALUD DISTRITAL DE SALUD PUBLICA,COLOMBIA,MAGDALENA,SITIO NUEVO,OFICINA DE SALUD DISTRITAL DE SALUD PUBLICA_MAGDALENA_SITIO NUEVO
4,CONGREGACION DE HNAS FRANCISCANAS MISIONERAS DE MA,COLOMBIA,ATLANTICO,MALAMBO,CONGREGACION DE HNAS FRANCISCANAS MISIONERAS DE MA_ATLANTICO_MALAMBO
3,FUNDACION CARDIOINFANTIL INSTITUTO DE CARDIOLOGIA,COLOMBIA,BOLIVAR,CARTAGENA,FUNDACION CARDIOINFANTIL INSTITUTO DE CARDIOLOGIA_BOLIVAR_CARTAGENA
4,CLINICA GENERAL DEL NORTE,COLOMBIA,BOLIVAR,CALAMAR,CLINICA GENERAL DEL NORTE_BOLIVAR_CALAMAR
4,HOSPITAL UNIVERSITARIO FUNDACION SANTA FE - USAQU,COLOMBIA,GUAJIRA,RIOHACHA,HOSPITAL UNIVERSITARIO FUNDACION SANTA FE - USAQU_GUAJIRA_RIOHACHA
4,FUTUMEDICA PLUS NS  SAS,COLOMBIA,NORTE SANTANDER,CUCUTA,FUTUMEDICA PLUS NS  SAS_NORTE SANTANDER_CUCUTA
4,HOSPITAL UNIVERSITARIO SAN IGNACIO,COLOMBIA,CUNDINAMARCA,GUADUAS,HOSPITAL UNIVERSITARIO SAN IGNACIO_CUNDINAMARCA_GUADUAS
4,OFICINA DE SALUD DISTRITAL DE SALUD PUBLICA,COLOMBIA,ATLANTICO,SANTO TOMAS,OFICINA DE SALUD DISTRITAL DE SALUD PUBLICA_ATLANTICO_SANTO TOMAS
3,UNIDAD BASICA LA LIBERTAD,VENEZUELA,EXTERIOR,EXTERIOR_VENEZUELA,UNIDAD BASICA LA LIBERTAD_EXTERIOR_EXTERIOR_VENEZUELA
3,ESE HOSPITAL SAN RAFAEL-ITAGUI,COLOMBIA,ATLANTICO,BARRANQUILLA,ESE HOSPITAL SAN RAFAEL-ITAGUI_ATLANTICO_BARRANQUILLA
3,COOMEVA EPS,COLOMBIA,ATLANTICO,SABANALARGA,COOMEVA EPS_ATLANTICO_SABANALARGA
4,PUESTO DE SALUD PUERTO GIRALDO,COLOMBIA,ATLANTICO,PONEDERA,PUESTO DE SALUD PUERTO GIRALDO_ATLANTICO_PONEDERA
4,ESE HOSPITAL DE LURUACO,COLOMBIA,VALLE,BOLIVAR,ESE HOSPITAL DE LURUACO_VALLE_BOLIVAR
4,ESE HOSPITAL LOCAL DE REMOLINO,COLOMBIA,MAGDALENA,REMOLINO,ESE HOSPITAL LOCAL DE REMOLINO_MAGDALENA_REMOLINO
4,SERVICIOS MEDICOS INTEGRALES DEL NORTE SAS IPS,COLOMBIA,ATLANTICO,BARRANQUILLA,SERVICIOS MEDICOS INTEGRALES DEL NORTE SAS IPS_ATLANTICO_BARRANQUILLA
4,CORPORACION IPS SALUDCOOP BOYACA SUCURSAL CLINICA,COLOMBIA,CESAR,VALLEDUPAR,CORPORACION IPS SALUDCOOP BOYACA SUCURSAL CLINICA_CESAR_VALLEDUPAR
3,OFICINA DE SALUD DISTRITAL DE SALUD PUBLICA,VENEZUELA,EXTERIOR,EXTERIOR_VENEZUELA,OFICINA DE SALUD DISTRITAL DE SALUD PUBLICA_EXTERIOR_EXTERIOR_VENEZUELA
4,IPS UNIVERSITARIA SEDE CAMINO SUROCCIDENTE,COLOMBIA,ATLANTICO,PUERTO COLOMBIA,IPS UNIVERSITARIA SEDE CAMINO SUROCCIDENTE_ATLANTICO_PUERTO COLOMBIA
3,CAA CELTA IPS,COLOMBIA,BOLIVAR,EL CARMEN DE BOLIVAR,CAA CELTA IPS_BOLIVAR_EL CARMEN DE BOLIVAR
4,COOMEVA EPS PUNTO DE ATENCION PUERTO BOLIVAR,COLOMBIA,BOLIVAR,TURBANA,COOMEVA EPS PUNTO DE ATENCION PUERTO BOLIVAR_BOLIVAR_TURBANA
3,SECRETARIA DE SALUD DE LOS PATIOS,COLOMBIA,NORTE SANTANDER,LOS PATIOS,SECRETARIA DE SALUD DE LOS PATIOS_NORTE SANTANDER_LOS PATIOS
4,ESE HOSPITAL REGIONAL SURORIENTAL,COLOMBIA,NORTE SANTANDER,LOS PATIOS,ESE HOSPITAL REGIONAL SURORIENTAL_NORTE SANTANDER_LOS PATIOS
4,CLINICA MEDELLIN SA OCCIDENTE,COLOMBIA,ATLANTICO,BARRANQUILLA,CLINICA MEDELLIN SA OCCIDENTE_ATLANTICO_BARRANQUILLA
4,CLINICA GUADALAJARA DE BUGA SA,COLOMBIA,VALLE,BUGA,CLINICA GUADALAJARA DE BUGA SA_VALLE_BUGA
3,MEDICARE IPS SAS,COLOMBIA,CALDAS,LA DORADA,MEDICARE IPS SAS_CALDAS_LA DORADA
4,UNIDAD INTERMEDIA DE CUBA,COLOMBIA,RISARALDA,PEREIRA,UNIDAD INTERMEDIA DE CUBA_RISARALDA_PEREIRA
4,CENTRAL DE URGENCIAS LOUIS PASTEUR,COLOMBIA,BOLIVAR,CARTAGENA,CENTRAL DE URGENCIAS LOUIS PASTEUR_BOLIVAR_CARTAGENA
4,DIACORSA SEDE INSTITUTO DEL CORAZON DE IBAGUE,COLOMBIA,BOLIVAR,CARTAGENA,DIACORSA SEDE INSTITUTO DEL CORAZON DE IBAGUE_BOLIVAR_CARTAGENA
4,COOMEVA ENTIDAD PROMOTORA DE SALUD SA,COLOMBIA,GUAJIRA,HATONUEVO,COOMEVA ENTIDAD PROMOTORA DE SALUD SA_GUAJIRA_HATONUEVO
4,MEDIHELP SERVICES COLOMBIA,COLOMBIA,ATLANTICO,BARRANQUILLA,MEDIHELP SERVICES COLOMBIA_ATLANTICO_BARRANQUILLA
4,CENTRO DE SALUD SANTO DOMINGO SAVIO,COLOMBIA,SANTANDER,EL PLAYON,CENTRO DE SALUD SANTO DOMINGO SAVIO_SANTANDER_EL PLAYON
3,CLINICA MEDELLIN SA POBLADO,COLOMBIA,ANTIOQUIA,MEDELLIN,CLINICA MEDELLIN SA POBLADO_ANTIOQUIA_MEDELLIN
4,PROVIDA IPS LTDA,COLOMBIA,BOLIVAR,MOMPOS,PROVIDA IPS LTDA_BOLIVAR_MOMPOS
4,COOPERATIVA ANTIOQUEÑA DE SALUD COOPSANA,COLOMBIA,BOLIVAR,CARTAGENA,COOPERATIVA ANTIOQUEÑA DE SALUD COOPSANA_BOLIVAR_CARTAGENA
4,FUNDACION CLINICA DEL NORTE,COLOMBIA,SUCRE,COVEÑAS,FUNDACION CLINICA DEL NORTE_SUCRE_COVEÑAS
4,ESE HOSPITAL SAN VICENTE DE PAUL BARBOSA,COLOMBIA,BOLIVAR,CARTAGENA,ESE HOSPITAL SAN VICENTE DE PAUL BARBOSA_BOLIVAR_CARTAGENA
3,CORPORACIÓN MIXTA INSTITUTO COLOMBIANO DE MEDICINA,COLOMBIA,BOLIVAR,CARTAGENA,CORPORACIÓN MIXTA INSTITUTO COLOMBIANO DE MEDICINA_BOLIVAR_CARTAGENA
4,FUNDACION HOSPITAL UNIVERSITARIO METROPOLITANO,COLOMBIA,ATLANTICO,BARRANQUILLA,FUNDACION HOSPITAL UNIVERSITARIO METROPOLITANO_ATLANTICO_BARRANQUILLA
4,IPS PEREZ RADIOLOGOS,COLOMBIA,ATLANTICO,BARRANQUILLA,IPS PEREZ RADIOLOGOS_ATLANTICO_BARRANQUILLA
3,ESE HOSPITAL LOCAL DE CAMPO DE LA CRUZ,COLOMBIA,ATLANTICO,CAMPO DE LA CRUZ,ESE HOSPITAL LOCAL DE CAMPO DE LA CRUZ_ATLANTICO_CAMPO DE LA CRUZ
4,COOMEVA EPS PUNTO DE ATENCION PUERTO BOLIVAR,COLOMBIA,GUAJIRA,URUMITA,COOMEVA EPS PUNTO DE ATENCION PUERTO BOLIVAR_GUAJIRA_URUMITA
3,UNIDAD DE SALUD IBAGUE EMPRESA SOCIAL DEL ESTADO,COLOMBIA,BOLIVAR,CARTAGENA,UNIDAD DE SALUD IBAGUE EMPRESA SOCIAL DEL ESTADO_BOLIVAR_CARTAGENA
4,IPS UNIVERSITARIA HOSPITAL GENERAL DE BARRANQUILLA,COLOMBIA,ATLANTICO,BARANOA,IPS UNIVERSITARIA HOSPITAL GENERAL DE BARRANQUILLA_ATLANTICO_BARANOA
4,ECOPETROL SA,COLOMBIA,ATLANTICO,BARANOA,ECOPETROL SA_ATLANTICO_BARANOA
4,SANITAS EPS- UAP MURILLO,COLOMBIA,ATLANTICO,BARRANQUILLA,SANITAS EPS- UAP MURILLO_ATLANTICO_BARRANQUILLA
3,SERVICIOS MEDICOS INTEGRALES DEL NORTE SAS IPS,COLOMBIA,ATLANTICO,SOLEDAD,SERVICIOS MEDICOS INTEGRALES DEL NORTE SAS IPS_ATLANTICO_SOLEDAD
3,IPS PEREZ RADIOLOGOS,VENEZUELA,EXTERIOR,EXTERIOR_VENEZUELA,IPS PEREZ RADIOLOGOS_EXTERIOR_EXTERIOR_VENEZUELA
3,CLINICA NORTE SA,COLOMBIA,NORTE SANTANDER,VILLA DEL ROSARIO,CLINICA NORTE SA_NORTE SANTANDER_VILLA DEL ROSARIO
4,CENTRO DE INVESTIGACIONES MEDICAS DE ANTIOQUIA ZON,COLOMBIA,NORTE SANTANDER,CUCUTA,CENTRO DE INVESTIGACIONES MEDICAS DE ANTIOQUIA ZON_NORTE SANTANDER_CUCUTA
4,ESE HOSAPITAL SAN JUAN DE DIOS,COLOMBIA,SUCRE,SAN MARCOS,ESE HOSAPITAL SAN JUAN DE DIOS_SUCRE_SAN MARCOS
4,SINERGIA SALUD ATENCION BASICA ENVIGADO,COLOMBIA,ANTIOQUIA,SAN CARLOS,SINERGIA SALUD ATENCION BASICA ENVIGADO_ANTIOQUIA_SAN CARLOS
4,SINERGIA SALUD ATENCION BASICA OCCIDENTE,COLOMBIA,MAGDALENA,SANTA MARTHA,SINERGIA SALUD ATENCION BASICA OCCIDENTE_MAGDALENA_SANTA MARTHA
4,PROMOTORA MEDICA LAS AMERICAS SA,COLOMBIA,ANTIOQUIA,CAREPA,PROMOTORA MEDICA LAS AMERICAS SA_ANTIOQUIA_CAREPA
4,CLINICA ANTIOQUIA SA,COLOMBIA,ANTIOQUIA,ENVIGADO,CLINICA ANTIOQUIA SA_ANTIOQUIA_ENVIGADO
4,CENTRAL DE URGENCIAS BARRANCABERMEJA,COLOMBIA,NORTE SANTANDER,CUCUTA,CENTRAL DE URGENCIAS BARRANCABERMEJA_NORTE SANTANDER_CUCUTA
4,IPS PROVIDENCIA SAS,COLOMBIA,ANTIOQUIA,CACERES,IPS PROVIDENCIA SAS_ANTIOQUIA_CACERES
4,CENTRO MEDICO NUEVA VIDA LIMITADA,COLOMBIA,ANTIOQUIA,MEDELLIN,CENTRO MEDICO NUEVA VIDA LIMITADA_ANTIOQUIA_MEDELLIN
4,HOSPITAL GENERAL DE MEDELLIN - LUZ CASTRO DE GUTIE,COLOMBIA,SUCRE,SAN ONOFRE,HOSPITAL GENERAL DE MEDELLIN - LUZ CASTRO DE GUTIE_SUCRE_SAN ONOFRE
4,CENTROS ESPECIALIZADOS DE SAN VICENTE FUNDACION,COLOMBIA,SUCRE,TOLU,CENTROS ESPECIALIZADOS DE SAN VICENTE FUNDACION_SUCRE_TOLU
4,CLINICA MARTHA SA,COLOMBIA,META,VILLAVICENCIO,CLINICA MARTHA SA_META_VILLAVICENCIO
4,CLINICA CHIA SA,COLOMBIA,CUNDINAMARCA,GIRARDOT,CLINICA CHIA SA_CUNDINAMARCA_GIRARDOT
4,HOSPITAL UNIVERSITARIO SAN IGNACIO,COLOMBIA,NORTE SANTANDER,CUCUTA,HOSPITAL UNIVERSITARIO SAN IGNACIO_NORTE SANTANDER_CUCUTA
4,UNIDAD CLINICA SAN NICOLAS,COLOMBIA,CUNDINAMARCA,TOCAIMA,UNIDAD CLINICA SAN NICOLAS_CUNDINAMARCA_TOCAIMA
4,CAP CENTRO DE ATENCION PRIORITARI,COLOMBIA,CUNDINAMARCA,TOCAIMA,CAP CENTRO DE ATENCION PRIORITARI_CUNDINAMARCA_TOCAIMA
4,ESE HOSPITAL LOCAL ARJONA,COLOMBIA,BOLIVAR,CARTAGENA,ESE HOSPITAL LOCAL ARJONA_BOLIVAR_CARTAGENA
4,IPS UNIDAD MEDICA EL BOSQUE SAS,COLOMBIA,SUCRE,PALMITO,IPS UNIDAD MEDICA EL BOSQUE SAS_SUCRE_PALMITO
3,CLINICA SANTA MARIA SAS,COLOMBIA,SUCRE,PALMITO,CLINICA SANTA MARIA SAS_SUCRE_PALMITO
4,IPS FAMISALUD CURRULAO,COLOMBIA,ANTIOQUIA,TURBO,IPS FAMISALUD CURRULAO_ANTIOQUIA_TURBO
4,IPS UNIVERSITARIA SEDE CAMINO SIMON BOLIVAR,COLOMBIA,MAGDALENA,SITIO NUEVO,IPS UNIVERSITARIA SEDE CAMINO SIMON BOLIVAR_MAGDALENA_SITIO NUEVO
4,COORPORACION IPS SALUDCOOP CLINICA APARTADO,COLOMBIA,ANTIOQUIA,APARTADO,COORPORACION IPS SALUDCOOP CLINICA APARTADO_ANTIOQUIA_APARTADO
3,CORPORACION IPS SALUDCOOP BOYACA SUCURSAL CLINICA,COLOMBIA,AMAZONAS,LETICIA,CORPORACION IPS SALUDCOOP BOYACA SUCURSAL CLINICA_AMAZONAS_LETICIA
4,PROMOTORA MEDICA LAS AMERICAS SA,COLOMBIA,CORDOBA,LORICA,PROMOTORA MEDICA LAS AMERICAS SA_CORDOBA_LORICA
4,CORPORACION IPS SALUDCOOP BOYACA SUCURSAL CLINICA,COLOMBIA,TOLIMA,ESPINAL,CORPORACION IPS SALUDCOOP BOYACA SUCURSAL CLINICA_TOLIMA_ESPINAL
3,COMUNIDAD DE HERMANAS DOMINICAS DE LA PRESENTACION,COLOMBIA,CORDOBA,* CORDOBA. MUNICIPIO DESCONOCIDO,COMUNIDAD DE HERMANAS DOMINICAS DE LA PRESENTACION_CORDOBA_* CORDOBA. MUNICIPIO DESCONOCIDO
4,HOSPITAL GENERAL DE MEDELLIN - LUZ CASTRO DE GUTIE,COLOMBIA,ANTIOQUIA,NARIÑO,HOSPITAL GENERAL DE MEDELLIN - LUZ CASTRO DE GUTIE_ANTIOQUIA_NARIÑO
3,ESE HOSPITAL DEL SUR GABRIEL JARAMILLO PIEDRAHITA,COLOMBIA,ATLANTICO,BARRANQUILLA,ESE HOSPITAL DEL SUR GABRIEL JARAMILLO PIEDRAHITA_ATLANTICO_BARRANQUILLA
4,COMUNIDAD DE HERMANAS DOMINICAS DE LA PRESENTACION,COLOMBIA,NORTE SANTANDER,CUCUTA,COMUNIDAD DE HERMANAS DOMINICAS DE LA PRESENTACION_NORTE SANTANDER_CUCUTA
4,ESE HOSPITAL NUESTRA SEÑORA DE LA CANDELARIA,COLOMBIA,ANTIOQUIA,TURBO,ESE HOSPITAL NUESTRA SEÑORA DE LA CANDELARIA_ANTIOQUIA_TURBO
4,UNIVERSIDAD PONTIFICIA BOLIVARIANA,COLOMBIA,GUAJIRA,RIOHACHA,UNIVERSIDAD PONTIFICIA BOLIVARIANA_GUAJIRA_RIOHACHA
3,IPS TOLUSALUD LTDA,COLOMBIA,SUCRE,TOLU,IPS TOLUSALUD LTDA_SUCRE_TOLU
4,E S E HOSPITAL IVÁN RESTREPO GÓMEZ,COLOMBIA,MAGDALENA,SANTA MARTHA,E S E HOSPITAL IVÁN RESTREPO GÓMEZ_MAGDALENA_SANTA MARTHA
4,CORPORACION IPS SALUDCOOP CLINICA LA MESA,COLOMBIA,CUNDINAMARCA,RICAURTE,CORPORACION IPS SALUDCOOP CLINICA LA MESA_CUNDINAMARCA_RICAURTE
