date,Brazil,Chile,Colombia,Dominican Republic,Germany,Italy,Mexico,Panama,US,Uruguay
11/14/2022,36899683.006552435,5220820.996682999,6510113.596763232,726482.9518,45483587.42462072,27241242.678828664,7745167.978712488,1143360.265499681,108425389.98379847,1104126.046530104
11/21/2022,37008253.306842625,5264021.162827899,6524579.938394522,732433.3633382326,46406838.89325279,27672378.32293533,7796469.971101787,1155228.2632419528,109762503.50855604,1109069.563622774
11/28/2022,37174415.75575373,5310994.581797936,6549975.314719921,738531.6134340828,47332406.04790192,28087996.514302455,7868811.328294799,1170130.338322659,111238421.28858447,1117012.611485999
12/5/2022,37383226.00103909,5363022.635,6578508.6879337765,743041.9488253787,48230098.30339075,28468915.171846356,7950079.817922776,1186445.2448160148,112706407.6307633,1126422.8631258975
12/12/2022,37556952.91256233,5410419.029595533,6604475.999847654,745449.8074146976,49062136.11785188,28816664.703210354,8014496.197883492,1201691.0685864608,114143092.53939977,1133373.454988889
12/19/2022,37646303.49586343,5443902.421490448,6639824.1268811505,748745.0345531461,49809764.15424064,29198129.40955781,8057903.119917194,1216601.5646450443,115851306.35069567,1137572.5741029459
12/26/2022,37727381.54545661,5471459.053040686,6711475.268273661,758450.0136148826,50502912.14965744,29727285.35434206,8116871.226751165,1236588.1545617823,118324890.38017972,1146372.2146253923
1/2/2023,37981049.34914069,5519870.529456795,6838155.087786432,778199.6582081441,51218805.004778646,30476981.322700847,8242989.631779889,1267664.8786166024,121798205.66612434,1170638.6983533367
1/9/2023,38545310.17668936,5614463.129,7008224.112,805689.9788801875,52037174.631967574,31398593.121202774,8452795.840320019,1309964.868675691,125891102.74042344,1214886.384765191
1/16/2023,39376671.428045824,5755450.430220547,7181977.643834458,833259.6971489744,52984197.72281827,32334873.123854235,8704601.304,1355474.1839873006,129746103.90227829,1271319.988023912
